"startDate","endDate","finished","t_welcome_fc","t_welcome_lc","t_welcome_ps","t_welcome_cc","welcome","require","t_age_fc","t_age_lc","t_age_ps","t_age_cc","age","t_hltref_fc","t_hltref_lc","t_hltref_ps","t_hltref_cc","hltref","t_abrtch_fc","t_abrtch_lc","t_abrtch_ps","t_abrtch_cc","abrtch","t_gaymarry_fc","t_gaymarry_lc","t_gaymarry_ps","t_gaymarry_cc","gaymarry","t_gayadopt_fc","t_gayadopt_lc","t_gayadopt_ps","t_gayadopt_cc","gayadopt","t_attchk1_fc","t_attchk1_lc","t_attchk1_ps","t_attchk1_cc","attchk1","t_abrthlth_fc","t_abrthlth_lc","t_abrthlth_ps","t_abrthlth_cc","abrthlth","t_abrtinc_fc","t_abrtinc_lc","t_abrtinc_ps","t_abrtinc_cc","abrtinc","t_abrtbd_fc","t_abrtbd_lc","t_abrtbd_ps","t_abrtbd_cc","abrtbd","t_fedwlf_fc","t_fedwlf_lc","t_fedwlf_ps","t_fedwlf_cc","fedwlf","t_abrtfin_fc","t_abrtfin_lc","t_abrtfin_ps","t_abrtfin_cc","abrtfin","t_attchk2_fc","t_attchk2_lc","t_attchk2_ps","t_attchk2_cc","attchk2_c1","attchk2_c2","attchk2_c3","attchk2_c4","attchk2_c5","attchk2_c6","attchk2_c7","attchk2_c8","attchk2_c9","attchk2_c10","attchk2_c11_C","attchk2_c12_C","t_abrtrpe_fc","t_abrtrpe_lc","t_abrtrpe_ps","t_abrtrpe_cc","abrtrpe","t_fedpoor_fc","t_fedpoor_lc","t_fedpoor_ps","t_fedpoor_cc","fedpoor","t_fedenv_fc","t_fedenv_lc","t_fedenv_ps","t_fedenv_cc","fedenv","t_fedschool_fc","t_fedschool_lc","t_fedschool_ps","t_fedschool_cc","fedschool","t_abrtdth_fc","t_abrtdth_lc","t_abrtdth_ps","t_abrtdth_cc","abrtdth","t_drill_fc","t_drill_lc","t_drill_ps","t_drill_cc","drill","t_gwhap_fc","t_gwhap_lc","t_gwhap_ps","t_gwhap_cc","gwhap","t_gwhow_fc","t_gwhow_lc","t_gwhow_ps","t_gwhow_cc","gwhow","t_gwhow2_fc","t_gwhow2_lc","t_gwhow2_ps","t_gwhow2_cc","gwhow2","t_aauni_fc","t_aauni_lc","t_aauni_ps","t_aauni_cc","aauni","t_aawork_fc","t_aawork_lc","t_aawork_ps","t_aawork_cc","aawork","t_gun_fc","t_gun_lc","t_gun_ps","t_gun_cc","gun","t_comm_fc","t_comm_lc","t_comm_ps","t_comm_cc","comm","pref","pref2","sex","edu","comment","tcompl","group","self_placement","party_placement"
2015-02-04 23:28:00,2015-02-04 23:32:00,1,1.043,1.043,1.385,1,1,1,NA,NA,NA,NA,23,3.628,3.628,4.955,1,1,7.724,7.724,8.628,1,1,2.429,2.429,3.369,1,1,5.435,5.435,6.235,1,1,3.379,38.254,38.944,7,-99,3.712,7.242,7.948,2,1,1.698,1.698,3.682,1,1,0.872,0.872,2.718,1,1,1.823,1.823,2.673,1,1,1.142,1.142,4.281,1,1,5.346,6.603,7.506,3,0,0,0,0,0,0,0,0,0,0,1,1,2.123,2.759,3.588,2,1,1.441,1.441,3.96,1,1,0.821,0.821,1.726,1,1,1.534,1.534,2.199,1,1,3.579,18.581,19.356,2,1,3.86,3.86,13.208,1,1,15.824,29.229,30.149,3,1,1.488,1.488,2.344,1,1,NA,NA,NA,NA,NA,20.074,21.292,29.065,2,3,2.059,2.059,2.804,1,3,1.204,13.461,14.135,2,1,1.574,9.619,11.128,4,2,1,"",2,4,"",4,1,6,36
2015-02-04 23:23:00,2015-02-04 23:31:00,1,0,0,22.92,0,1,1,NA,NA,NA,NA,34,18.253,18.253,20.668,1,1,13.422,13.422,16.439,1,1,7.437,7.437,27.728,1,1,13.493,13.493,16.226,1,1,0,0,17.792,0,-99,14.912,14.912,21.303,1,1,10.587,10.587,13.249,1,1,11.791,11.791,14.06,1,1,3.781,5.501,7.948,2,2,9.192,9.192,12.784,1,2,28.377,30.57,42.26,2,0,0,0,0,0,0,0,0,0,0,1,1,9.852,9.852,13.079,1,1,7.557,7.557,10.167,1,2,3.956,3.956,5.684,1,1,3.966,3.966,6.675,1,2,5.841,5.841,8.527,1,1,9.091,9.091,12.586,1,1,12.428,12.428,15.562,1,1,6.848,10.706,14.746,2,3,NA,NA,NA,NA,NA,22.732,22.732,25.627,1,1,11.818,11.818,14.045,1,3,7.518,7.518,9.695,1,1,12.171,16.147,18.917,2,5,1,"",2,3,"None  thank you ",8,2,19,22
2015-02-04 23:10:00,2015-02-04 23:13:00,1,0,0,1.302,0,1,1,NA,NA,NA,NA,30,6.354,6.354,8.545,1,1,8.387,8.387,9.098,1,1,2.71,2.71,3.35,1,1,2.774,2.774,3.318,1,1,0,0,9.508,0,-99,5.816,5.816,6.471,1,1,3.596,3.596,4.876,1,1,3.324,3.324,4.235,1,1,2.682,2.682,3.361,1,2,4.469,4.469,5.22,1,1,8.666,9.275,12.972,2,0,0,0,0,0,0,0,0,0,0,1,1,3.281,3.281,3.984,1,1,2.939,2.939,3.57,1,2,2.94,3.524,3.939,2,2,1.836,1.836,2.475,1,1,4.875,5.748,6.195,2,1,3.357,3.357,4.156,1,2,11.367,11.367,12.359,1,1,2.019,2.019,2.786,1,1,NA,NA,NA,NA,NA,8.343,8.343,9.094,1,3,3.815,3.815,4.564,1,3,3.715,3.715,4.906,1,1,11.584,13.536,14.303,2,5,1,"",1,4,"",3,2,16,8
2015-02-04 22:20:00,2015-02-04 22:26:00,1,0,0,17.512,0,1,1,NA,NA,NA,NA,61,13.648,13.648,16.945,1,2,5.078,5.078,10.217,1,1,3.368,3.368,6.626,1,1,2.792,2.792,4.433,1,1,0,0,12.217,0,-99,6.851,6.851,12.686,1,1,4.789,4.789,6.199,1,1,2.785,2.785,4.824,1,1,3.51,3.51,5.212,1,1,4.569,4.569,6.182,1,1,14.45,16.27,21.941,2,0,0,0,0,0,0,0,0,0,0,1,1,3.432,3.432,5.267,1,1,3.443,3.443,5.291,1,1,2.976,2.976,4.356,1,1,9.848,9.848,13.948,1,2,3.367,3.367,4.864,1,1,5.67,5.67,7.477,1,2,5.909,5.909,10.864,1,1,3.332,3.332,6.857,1,1,NA,NA,NA,NA,NA,6.767,6.767,8.417,1,2,7.665,7.665,9.731,1,2,3.83,3.83,7.108,1,1,6.303,6.303,7.809,1,1,3,"Actually not a party   I m Independent",2,4,"",6,1,7,50
2015-02-05 00:13:00,2015-02-05 00:18:00,1,9.937,9.937,10.765,1,1,1,NA,NA,NA,NA,38,8.619,8.619,10.183,1,2,10.823,11.889,13.146,2,2,7.776,7.776,11.021,1,2,3.823,3.823,4.66,1,2,0,0,9.024,0,-99,21.727,21.727,26.86,1,2,9.303,9.303,11.356,1,2,5.07,5.07,6.497,1,2,5.035,5.035,6.757,1,3,5.954,7.899,9.027,2,2,13.433,14.115,18.491,2,0,0,0,0,0,0,0,0,0,0,1,1,12.726,12.726,14.089,1,1,12.041,12.041,13.2,1,3,4.579,5.449,6.279,2,3,2.561,2.561,3.456,1,3,6.879,8.38,9.57,2,1,5.777,5.777,6.937,1,1,10.408,10.408,16.253,1,1,5.149,5.149,6.165,1,2,NA,NA,NA,NA,NA,9.605,14.092,18.915,2,2,6.531,6.531,7.623,1,2,5.443,6.84,9.664,2,2,10.071,10.071,11.155,1,7,2,"",2,3,"",5,1,90,36
2015-02-04 22:21:00,2015-02-04 22:26:00,1,0,0,26.421,0,1,1,NA,NA,NA,NA,47,9.913,9.913,12.973,1,1,6.349,6.349,7.795,1,1,8.479,8.479,10.198,1,1,6.857,6.857,8.196,1,1,0,0,18.767,0,-99,12.608,12.608,13.769,1,1,5.937,5.937,7.03,1,1,5.119,5.119,6.364,1,1,4.685,4.685,6.033,1,1,6.754,6.754,8.087,1,1,19.456,21.455,29.167,2,0,0,0,0,0,0,0,0,0,0,1,1,4.226,4.226,5.556,1,1,4.254,4.254,5.715,1,1,3.385,3.385,4.78,1,1,2.664,2.664,4.329,1,1,6.304,6.304,8.165,1,1,5.391,5.391,7.338,1,2,9.092,9.092,10.445,1,1,9.121,9.121,10.739,1,1,NA,NA,NA,NA,NA,6.171,6.171,7.542,1,1,6.013,6.013,7.577,1,1,5.328,5.328,6.883,1,1,9.444,9.444,11.258,1,1,1,"",2,5,"",5,2,49,40
2015-02-04 22:25:00,2015-02-04 22:28:00,1,0,0,1.643,0,1,1,NA,NA,NA,NA,28,3.363,4.991,7.133,2,1,2.052,2.052,4.927,1,1,2.114,2.114,3.487,1,1,1.693,2.261,3.112,2,1,0,0,4.364,0,-99,4.412,4.412,9.963,1,1,1.931,1.931,2.87,1,1,1.547,1.547,6.341,1,1,1.878,1.878,4.158,1,1,2.321,2.321,3.059,1,1,6.882,7.354,8.09,2,0,0,0,0,0,0,0,0,0,0,1,1,2.503,2.503,3.706,1,1,1.77,1.77,3.088,1,1,1.561,1.561,2.393,1,1,1.345,1.345,2.078,1,1,1.63,2.494,3.578,2,1,1.179,6.361,7.142,3,2,4.824,4.824,5.648,1,1,1.676,1.676,2.423,1,1,NA,NA,NA,NA,NA,2.948,2.948,4.293,1,1,1.796,1.796,3.421,1,1,5.615,5.615,6.345,1,1,7.487,7.487,9.705,1,3,1,"",1,4,"",3,1,14,62
2015-02-04 22:38:00,2015-02-04 22:42:00,1,0,0,3.865,0,1,1,NA,NA,NA,NA,32,8.25,8.25,9.507,1,2,5.503,5.503,7.433,1,2,5.534,5.534,7.095,1,2,4.091,4.091,5.163,1,1,0,0,8.09,0,-99,15.72,15.72,16.781,1,2,6.516,6.516,8.455,1,1,4.44,4.44,6.089,1,1,4.368,5.224,6.4,2,2,5.577,5.577,6.765,1,2,7.655,10.444,11.916,3,0,0,0,0,0,0,0,0,0,0,1,1,4.467,4.467,5.656,1,1,3.997,5.146,6.52,2,2,3.714,3.714,5.288,1,1,2.474,2.474,3.625,1,2,4.127,4.127,5.269,1,1,5.453,8.131,9.337,2,3,6.023,6.023,8.044,1,1,3.359,3.359,5.051,1,1,NA,NA,NA,NA,NA,8.578,8.578,10.123,1,3,5.191,5.191,6.336,1,3,5.269,5.269,7.303,1,1,7.776,10.272,12.709,2,3,2,"",2,2,"",4,1,67,92
2015-02-04 22:47:00,2015-02-04 22:51:00,1,0,0,5.598,0,1,1,NA,NA,NA,NA,44,6.375,6.375,7.649,1,2,8.534,8.534,9.509,1,3,7.908,7.908,8.895,1,2,3.363,3.363,4.377,1,1,0,0,9.799,0,-99,16.535,16.535,17.543,1,2,5.301,5.301,6.233,1,2,3.949,3.949,4.832,1,2,3.818,3.818,4.823,1,2,4.624,4.624,5.571,1,2,17.118,17.811,18.811,2,0,0,0,0,0,0,0,0,0,0,1,1,4.075,4.075,4.927,1,2,3.314,3.314,4.396,1,2,4.504,4.504,5.562,1,3,3.5,3.5,4.461,1,2,4.499,4.499,5.461,1,2,4.297,4.297,5.176,1,1,8.56,8.56,9.875,1,2,NA,NA,NA,NA,NA,4.891,4.891,5.956,1,2,7.437,7.437,8.416,1,2,7.114,7.114,8.054,1,2,7.379,7.379,8.261,1,3,9.382,9.382,10.48,1,5,2,"",1,4,"",4,2,100,80
2015-02-05 00:29:00,2015-02-05 00:39:00,1,0,0,3.791,0,1,1,NA,NA,NA,NA,30,169.752,169.752,171.587,1,2,2.266,2.266,3.88,1,1,14.345,16.953,17.947,5,1,1.535,2.046,2.884,2,1,0,0,9.719,0,-99,9.545,9.545,14.879,1,1,5.543,5.543,6.547,1,1,1.559,1.816,2.641,2,1,57.287,57.727,58.604,2,1,3.555,3.555,4.409,1,1,0.56,10.836,16.27,5,0,0,0,0,0,0,0,0,0,0,1,1,1.661,2.456,2.903,2,1,2.119,2.119,3.092,1,2,1.744,2.749,3.507,2,1,2.542,2.542,3.309,1,1,1.704,3.314,3.819,3,1,2.456,2.456,3.325,1,2,5.431,6.517,7.484,3,1,200.448,200.448,201.493,1,1,NA,NA,NA,NA,NA,1.309,2.212,3.251,2,1,1.028,1.822,3.373,3,2,2.128,2.654,3.371,3,1,1.359,1.359,2.868,1,4,2,"",1,4,"",10,1,56,44
2015-02-04 22:52:00,2015-02-04 22:59:00,1,0,0,11.888,0,1,1,NA,NA,NA,NA,57,8.061,8.061,12.2,1,2,8.332,8.332,15.449,1,2,7.636,7.636,10.516,1,1,4.003,4.003,5.688,1,1,0,0,14.724,0,-99,25.96,25.96,27.833,1,2,22.517,22.517,26.976,1,3,3.896,3.896,4.667,1,2,4.545,4.545,5.944,1,3,4.972,4.972,7.4,1,2,10.958,11.638,20.853,2,0,0,0,0,0,0,0,0,0,0,1,1,19.51,20.946,21.858,2,2,7.696,7.696,9.422,1,3,9.076,9.076,10.095,1,3,3.03,3.03,4.051,1,3,5.251,5.251,6.146,1,3,10.416,10.416,11.539,1,1,9.404,9.404,14.097,1,1,3.485,3.485,7.622,1,2,NA,NA,NA,NA,NA,6.965,6.965,13.737,1,2,4.892,4.892,6.024,1,2,8.328,10.852,11.669,2,3,16.948,16.948,17.813,1,5,3,"independent",1,2,"thanks",7,1,92,68
2015-02-04 22:52:00,2015-02-04 22:56:00,1,0,0,2.929,0,1,1,NA,NA,NA,NA,21,5.03,5.03,6.141,1,2,13.397,15.106,15.716,3,1,21.641,22.33,23.756,2,1,2.348,2.69,3.818,2,1,0,0,10.517,0,-99,9.345,9.345,10.518,1,3,10.759,11.819,12.426,2,1,1.865,1.865,2.861,1,1,3.291,3.291,4.855,1,3,2.931,2.931,3.803,1,1,4.198,6.916,10.398,3,0,0,0,0,0,0,0,0,0,0,1,1,2.551,2.551,3.458,1,1,2.915,2.915,3.963,1,3,2.1,2.989,4.289,2,3,1.936,2.697,3.572,2,1,3.155,3.155,4.238,1,1,7.644,7.644,8.489,1,3,7.245,7.245,8.206,1,2,NA,NA,NA,NA,NA,2.332,2.332,4.47,1,2,5.741,5.741,8.862,1,2,2.9,2.9,4.011,1,2,4.594,4.594,5.563,1,1,8.428,8.428,9.389,1,4,3,"independent",2,3,"",4,2,29,29
2015-02-05 00:37:00,2015-02-05 00:42:00,1,0,0,4.563,0,1,1,NA,NA,NA,NA,27,7.373,8.902,9.243,2,3,9.651,9.651,10.468,1,1,6.755,6.755,7.918,1,1,2.576,2.576,3.045,1,1,0,0,9.153,0,-99,18.446,18.446,23.034,1,1,4.677,4.677,5.229,1,1,3.807,3.807,4.89,1,1,7.61,7.61,10.934,1,1,5.308,5.308,5.901,1,1,15.438,15.723,16.48,2,0,0,0,0,0,0,0,0,0,0,1,1,3.918,3.918,6.122,1,1,10.152,10.152,10.695,1,1,2.864,2.864,3.241,1,2,2.249,2.249,2.721,1,1,3.803,3.803,5.043,1,1,4.936,4.936,5.323,1,2,6.995,6.995,7.679,1,1,4.233,4.233,4.868,1,1,NA,NA,NA,NA,NA,7.727,7.727,11.287,1,2,4.85,4.85,5.36,1,2,5.462,5.462,5.963,1,1,9.685,9.685,10.709,1,5,1,"",1,3,"",5,2,41,19
2015-02-04 22:10:00,2015-02-04 22:16:00,1,0,0,1.635,0,1,1,NA,NA,NA,NA,24,4.25,4.25,5.042,1,3,3.485,3.485,4.404,1,1,2.353,3.399,5.231,2,1,2.147,2.147,3.504,1,1,0,0,6.171,0,-99,4.116,4.116,4.865,1,1,3.883,3.883,4.808,1,1,2.202,2.202,3.159,1,1,136.934,136.934,137.58,1,2,2.098,2.098,2.883,1,1,5.267,6.155,7.742,3,0,0,0,0,0,0,0,0,0,0,1,1,2.686,2.686,3.333,1,1,1.901,1.901,2.571,1,2,1.684,1.684,2.133,1,1,1.59,1.59,2.41,1,1,1.64,1.64,3.865,1,1,3.438,3.438,4.751,1,2,1.955,3.49,8.128,5,1,2.672,2.672,3.486,1,1,NA,NA,NA,NA,NA,5.265,5.265,6.209,1,1,2.849,2.849,3.512,1,1,11.402,14.018,15.48,4,3,11.628,11.628,12.231,1,4,3,"Independents",1,4,"",6,1,24,50
2015-02-04 23:50:00,2015-02-04 23:55:00,1,0,0,1.367,0,1,1,NA,NA,NA,NA,26,8.467,10.477,10.999,3,3,6.852,7.558,8.751,2,1,5.302,5.302,7.101,1,1,10.375,10.375,12.122,1,2,0,0,13.946,0,-99,20.257,20.257,20.812,1,1,7.356,7.356,9.343,1,1,3.457,3.457,6.549,1,1,4.227,4.227,4.991,1,1,9.289,9.289,9.898,1,3,14.051,14.389,17.417,2,0,0,0,0,0,0,0,0,0,0,1,1,3.543,3.543,4.443,1,1,6.416,7.556,8.051,3,1,4.78,4.78,6.806,1,1,3.62,3.62,4.184,1,3,6.415,6.415,7.201,1,1,11.483,11.483,12.057,1,1,10.612,10.612,11.655,1,2,NA,NA,NA,NA,NA,8.547,8.547,9.618,1,2,15.848,15.848,16.439,1,2,19.776,19.776,20.435,1,2,5.965,5.965,6.889,1,2,6.994,6.994,7.916,1,4,1,"",1,4,"",5,2,20,25
2015-02-04 22:45:00,2015-02-04 22:48:00,1,0,0,4.303,0,1,1,NA,NA,NA,NA,31,3.733,3.733,6.607,1,2,4.557,4.557,6.272,1,3,2.249,2.249,6.31,1,1,2.167,2.167,3.115,1,1,0,0,8.076,0,-99,5.148,13.74,14.749,2,2,4.843,8.603,9.482,2,3,2.901,3.597,3.97,2,3,3.674,3.674,4.655,1,2,3.898,3.898,6.262,1,2,9.946,10.442,12.316,2,0,0,0,0,0,0,0,0,0,0,1,1,2.972,2.972,4.142,1,1,4.236,4.236,5.536,1,2,2.529,2.529,4.239,1,2,1.391,1.391,2.63,1,2,4.479,4.479,5.444,1,1,5.228,5.228,6.374,1,3,6.017,6.017,7.975,1,1,4.182,4.182,5.983,1,1,NA,NA,NA,NA,NA,6.54,6.54,7.739,1,2,5.821,5.821,7.466,1,2,4.868,4.868,5.97,1,3,5.501,5.501,9.637,1,5,3,"Libertarian",1,4,"",3,1,63,70
2015-02-04 23:07:00,2015-02-04 23:12:00,1,0,0,8.552,0,1,1,NA,NA,NA,NA,49,8.226,8.226,9.551,1,1,19.665,19.665,21.035,1,1,9.007,9.007,10.239,1,1,3.125,3.125,4.264,1,1,0,0,14.757,0,-99,11.06,11.06,12.114,1,1,5.333,5.333,6.373,1,1,3.741,3.741,4.721,1,1,6.619,6.619,7.65,1,2,6.242,6.242,7.258,1,1,20.546,21.397,25.732,2,0,0,0,0,0,0,0,0,0,0,1,1,3.429,3.429,4.442,1,1,7.222,7.222,8.089,1,2,3.257,3.257,4.33,1,2,3.124,3.124,4.249,1,2,3.71,3.71,4.557,1,1,6.046,6.046,7.344,1,3,11.667,11.667,12.763,1,1,4.302,4.302,5.697,1,3,NA,NA,NA,NA,NA,11.881,11.881,12.939,1,2,11.091,11.091,12.104,1,2,6.668,6.668,7.637,1,1,8.084,8.084,9.293,1,4,1,"",1,4,"",5,2,52,23
2015-02-04 23:33:00,2015-02-04 23:37:00,1,0,0,11.477,0,1,1,NA,NA,NA,NA,22,12.761,12.761,14.53,1,2,6.856,6.856,8.225,1,2,4.39,4.39,8.894,1,2,2.78,2.78,3.829,1,1,0,0,13.59,0,-99,7.889,12.749,13.786,2,3,2.428,2.428,3.399,1,3,2.276,2.276,3.313,1,3,2.626,2.626,3.764,1,3,3.51,3.51,6.562,1,2,15.872,16.54,24.916,2,0,0,0,0,0,0,0,0,0,0,1,1,10.159,11.18,12.29,2,3,3.447,3.447,4.828,1,3,2.053,2.053,3.182,1,3,2.048,2.048,3.756,1,1,4.833,4.833,5.779,1,1,3.713,3.713,4.538,1,1,6.399,6.399,7.747,1,2,NA,NA,NA,NA,NA,4.043,4.043,5.44,1,2,6.624,6.624,7.634,1,3,4.7,4.7,5.661,1,3,5.806,5.806,7.141,1,2,4.911,4.911,6.793,1,7,3,"Libertarian ",1,3,"",4,2,87,93
2015-02-04 23:18:00,2015-02-04 23:20:00,1,2.9,2.9,3.566,1,1,1,NA,NA,NA,NA,25,3.915,3.915,4.591,1,3,0.888,4.671,5.689,3,3,5.719,5.719,6.731,1,1,3.074,3.074,3.844,1,1,0,0,8.9,0,-99,8.36,9.311,10.189,2,1,5.409,5.409,6.515,1,1,2.203,2.203,3.576,1,1,2.204,2.62,3.361,2,2,7.601,7.601,8.554,1,1,12.542,14.542,15.182,2,0,0,0,0,0,0,0,0,0,0,1,1,3.006,3.995,4.448,2,1,2.796,2.796,3.429,1,2,0.971,0.971,2.134,1,2,0.775,0.775,1.368,1,2,0.47,0.47,1.083,1,1,1.075,1.075,2.029,1,2,1.617,1.617,3.889,1,1,0.936,0.936,2.038,1,1,NA,NA,NA,NA,NA,0.607,1.144,1.956,2,2,0.549,0.549,1.168,1,2,0.646,0.646,1.63,1,1,1.037,1.037,2.02,1,4,1,"",1,3,"",2,1,51,64
2015-02-04 22:10:00,2015-02-04 22:14:00,1,0,0,1.433,0,1,1,NA,NA,NA,NA,23,9.307,11.35,12.003,2,3,10.208,10.208,11.774,1,1,3.005,3.005,6.797,1,1,2.242,3.822,5.474,3,1,0,0,8.437,0,-99,13.229,13.229,14.427,1,3,4.814,4.814,6.257,1,1,6.041,6.041,7.512,1,3,3.047,3.047,4.585,1,2,5.729,5.729,6.839,1,1,13.666,15.626,20.067,4,0,0,0,0,0,0,0,0,0,0,1,1,3.558,3.558,4.303,1,1,4.17,4.17,4.87,1,2,3.584,4.28,5.109,2,2,2.005,2.005,2.72,1,1,2.673,2.673,4.109,1,1,6.267,6.267,7.241,1,3,5.98,7.532,8.778,3,1,2.544,2.544,5.073,1,1,NA,NA,NA,NA,NA,10.886,10.886,11.681,1,2,4.367,4.367,5.32,1,2,4.584,4.584,5.792,1,1,9.108,9.7,11.519,2,4,1,"",1,2,"",4,1,50,28
2015-02-04 22:12:00,2015-02-04 22:17:00,1,0,0,1.188,0,1,1,NA,NA,NA,NA,29,11.297,12.016,12.391,2,1,4.953,4.953,5.562,1,1,11.796,11.796,14.703,1,3,3.5,3.5,4.328,1,2,4.571,14.102,14.821,2,-99,14.188,37.016,38.891,3,1,5.812,5.812,7.031,1,2,5.961,5.961,6.586,1,2,4.235,4.235,4.829,1,1,5.391,6.438,6.875,2,2,3.031,18.562,19.734,6,0,0,0,0,0,0,0,0,0,0,1,1,5.969,5.969,6.625,1,2,3.156,3.156,3.734,1,1,2.469,2.469,3.172,1,1,1.75,1.75,2.484,1,1,2.703,3.375,3.86,2,2,3.494,3.494,4.416,1,1,4.485,8.328,9.281,3,1,2.953,2.953,3.734,1,1,NA,NA,NA,NA,NA,7.281,10.843,11.484,2,1,2.593,3.5,4.25,2,1,6.828,7.891,8.625,2,1,1.875,8.609,10.078,2,1,1,"",2,4,"none",5,2,0,20
2015-02-04 23:15:00,2015-02-04 23:24:00,1,0,0,2.419,0,1,1,NA,NA,NA,NA,27,6.17,6.17,12.221,1,2,1.696,3.168,5.699,2,1,2.255,2.255,4.785,1,2,2.201,4.231,4.917,3,1,0,0,3.882,0,-99,12.761,12.761,13.674,1,1,286.136,288.768,293.039,2,1,3.366,3.366,4.09,1,1,2.549,2.549,3.167,1,2,4.125,4.125,4.718,1,2,9.951,10.479,33.212,2,0,0,0,0,0,0,0,0,0,0,1,1,7.706,7.706,9.322,1,1,10.327,14.134,15.226,3,3,8.924,8.924,9.646,1,3,2.476,3.044,3.728,2,2,6.123,6.123,6.972,1,1,13.821,13.821,14.764,1,1,3.979,3.979,5.943,1,2,NA,NA,NA,NA,NA,4.137,6.593,8.813,3,3,49.567,49.567,50.361,1,2,1.792,1.792,5.634,1,2,7.758,7.758,8.647,1,3,2.299,4.602,6.52,3,4,2,"",1,4,"",9,1,73,79
2015-02-04 22:45:00,2015-02-04 22:48:00,1,0,0,4.851,0,1,1,NA,NA,NA,NA,32,3.494,3.494,4.582,1,3,4.44,4.44,5.973,1,1,2.86,2.86,4.192,1,1,2.476,2.476,6.003,1,1,0,0,4.108,0,-99,5.742,5.742,6.845,1,1,4.574,4.574,5.553,1,1,2.163,2.163,3.013,1,1,22.666,22.666,23.479,1,2,2.737,2.737,3.892,1,1,6.179,6.812,8.578,2,0,0,0,0,0,0,0,0,0,0,1,1,2.481,2.481,3.597,1,1,2.082,2.082,2.917,1,2,1.875,1.875,2.725,1,2,1.924,3.025,3.992,2,2,2.948,2.948,3.903,1,1,3.369,3.369,4.427,1,1,10.416,12.213,12.844,2,1,2.458,2.458,3.34,1,3,NA,NA,NA,NA,NA,4.648,4.648,5.964,1,2,6.871,6.871,7.722,1,3,4.674,4.674,5.58,1,3,3.769,3.769,4.691,1,6,2,"",1,5,"",3,2,78,58
2015-02-04 23:04:00,2015-02-04 23:08:00,1,0,0,0.947,0,1,1,NA,NA,NA,NA,21,6.428,6.428,7.218,1,1,0.677,0.677,3.117,1,1,3.375,3.375,4.039,1,2,0.639,3.021,3.53,2,1,0,0,5.634,0,-99,1.782,5.677,7.982,6,3,10.749,12.725,12.965,3,1,0.744,1.541,2.502,2,1,0.578,2.872,3.227,5,1,0.791,0.791,1.504,1,2,5.843,7.837,8.126,3,0,0,0,0,0,0,0,0,0,0,1,1,0.764,1.838,3.128,3,1,0.544,0.544,1.101,1,2,0.468,1.664,2.104,4,1,1.23,11.448,13.621,8,1,0.056,1.737,2.624,4,1,0.747,1.201,1.986,2,1,0.479,7.284,7.932,6,1,0.624,0.624,2.056,1,1,NA,NA,NA,NA,NA,0.625,0.625,3.13,1,1,0.518,0.518,1.769,1,2,0.493,0.493,1.042,1,1,0.78,0.78,1.537,1,3,1,"",1,3,"",4,1,44,54
2015-02-04 22:24:00,2015-02-04 22:30:00,1,0,0,5.892,0,1,1,NA,NA,NA,NA,26,4.463,4.463,8.975,1,2,4.468,7.593,8.341,2,1,4.463,4.463,5.598,1,1,1.834,1.834,2.871,1,1,0,0,13.601,0,-99,10.849,10.849,12.737,1,1,6.546,7.983,8.496,2,1,3.029,3.029,4.13,1,1,4.194,4.194,5.428,1,2,3.556,3.556,4.978,1,1,7.392,8.262,12.275,2,0,0,0,0,0,0,0,0,0,0,1,1,1.987,1.987,2.937,1,1,2.05,2.05,3.295,1,2,2.345,2.345,3.602,1,1,5.691,5.691,6.823,1,1,1.714,1.714,2.804,1,1,3.647,3.647,4.846,1,2,8.635,8.635,10.197,1,1,4.003,4.003,5.297,1,1,NA,NA,NA,NA,NA,7.744,10.458,11.09,3,3,4.392,4.392,5.814,1,3,4.575,4.575,6.48,1,1,11.826,11.826,13.267,1,5,3,"Libertarian",1,4,"",6,2,29,36
2015-02-04 22:24:00,2015-02-04 22:26:00,1,0,0,1.222,0,1,1,NA,NA,NA,NA,31,2.112,2.112,2.822,1,2,2.174,2.174,3.834,1,2,5.886,6.844,7.499,2,1,1.359,2.072,2.66,2,1,0,0,5.1,0,-99,12.868,12.868,16.354,1,1,5.037,5.037,5.62,1,2,2.565,2.565,4.948,1,2,1.585,2.018,2.751,2,3,2.981,2.981,3.772,1,2,4.107,4.395,5.65,2,0,0,0,0,0,0,0,0,0,0,1,1,3.492,3.492,5.947,1,1,1.599,1.599,2.318,1,3,1.075,1.556,2.113,2,3,0.972,0.972,1.705,1,3,2.005,2.005,2.898,1,1,4.186,4.186,6.786,1,1,3.267,3.267,4.184,1,2,NA,NA,NA,NA,NA,4.147,4.147,4.848,1,2,6.501,6.501,8.149,1,3,6.364,6.364,6.949,1,3,2.762,2.762,4.596,1,2,3.879,3.879,4.512,1,7,3,"Libertarian",1,4,"no",2,1,100,100
